,id,0
91,1293810,299.16457779247685
92,1197335,350.8898175982282
93,1323989,203.09081766139525
94,1129467,344.7970077870076
95,1229328,155.6758289621805
96,1164395,156.19890202115766
97,1217722,224.31645653649718
98,1171266,224.83952959547435
99,1024905,497.02996124530966
100,1343027,721.2615591931485
101,1141892,292.9783850516668
102,1302404,267.5071140081144
103,1170447,341.8826453267921
104,1140772,387.21822296688003
105,1103484,371.18993808866816
106,1387134,232.98979094894275
107,1117711,233.51286400791992
108,1472121,220.06196466177835
109,1289523,340.49246297108505
110,1091114,340.9560890317084
111,1043572,350.66390352533097
112,1103283,625.5970962635388
113,1265051,625.2037436576668
114,1168741,626.120169322516
115,1052776,214.0066352984951
116,1206564,213.74300314572832
117,1302153,217.0392938191327
118,1083754,71.1400757008879
119,1097952,70.74672309501591
120,1251605,71.66314875986507
121,1333032,598.2968467397586
122,1086936,223.18144416759333
123,1088412,223.7045172265705
124,1236400,276.7017787124906
125,1244516,186.76234310416777
126,1380381,187.8084892221221
127,1495062,409.16517681191556
128,1439647,400.11863463982803
129,1019214,422.39694255231115
130,1316160,400.20324752595025
131,1022008,400.7263205849274
132,1138248,399.9396153731834
133,1052922,380.42263900287634
134,1181474,519.7256625965445
135,1046475,506.15552979016786
136,1216688,561.4771566429882
137,1067565,560.7179442011898
138,1008328,514.8592935021246
139,1430287,424.7138376860204
140,1406716,414.38501001315717
141,1105380,423.40405941529923
142,1248694,457.01227425699574
143,1252163,320.9780485667866
144,1443474,445.8220064591744
145,1033716,311.21266789962795
146,1300295,311.21266789962795
147,1311882,311.21266789962795
148,1257968,326.9106743855955
149,1226362,325.47117566176917
150,1030655,325.60089611487433
151,1210527,819.8751345776549
152,1278927,414.97191336559547
153,1232239,355.6979871086539
154,1133067,489.36410267021535
155,1382522,486.96093613827117
156,1219136,488.5026625452572
157,1498130,334.79730358629706
158,1251629,333.8808779214479
159,1032092,321.08696333394516
160,1249865,319.57852612834006
161,1207630,318.3512261674553
162,1144733,315.786655165904
163,1436768,172.16507437305472
164,1148964,171.9014422202879
165,1237346,681.0277237864943
166,1206015,324.98895680494763
167,1105113,325.38230941081963
168,1430481,315.10812213552737
169,1001589,567.140378669867
170,1224132,574.999649642022
171,1074380,494.7124564347932
172,1097109,521.3529505119582
173,1211246,523.5516616775831
174,1390579,325.02944971704846
175,1473058,327.2281608826733
176,1186964,327.59402071859984
177,1222837,300.17887597731925
178,1342393,424.65697403378056
179,1170472,465.8853950212473
180,1170791,464.99646212634354
181,1046653,425.38783446154974
182,1195179,318.1679476492793
183,1332509,318.6910207082565
184,1438300,322.7423325769029
185,1435748,397.241460584169
186,1052668,247.47988886453248
187,1227060,352.42895600305826
188,1342252,215.59341350794153
189,1143109,215.07034044896426
190,1394807,215.46369305483626
191,1448374,231.684772599781
192,1028680,230.76834693493186
193,1079691,231.55505214667585
194,1402079,317.2364261181207
195,1424446,534.8887209082451
196,1133297,395.05462654925003
197,1076214,427.9451436606864
198,1173823,428.18128304350773
199,1488584,238.91860828840026
200,1072892,239.31196089427226
201,1277491,226.77748721297985
202,1290868,266.5258230088707
203,1048888,267.57196912682514
204,1138141,266.1324704029987
205,1473125,77.06889304034536
206,1196726,76.9391725872402
207,1179278,77.98531870519452
208,1282305,313.48166989773927
209,1359903,230.0266871719
210,1355143,229.50361411292283
211,1095889,228.64182884564457
212,1250665,230.57690785850264
213,1426610,238.8134432954571
214,1390104,409.07334955268533
215,1051519,404.951186056812
216,1337584,438.10402173570907
217,1332667,768.2707614172122
218,1075942,769.4427363746786
219,1109804,489.4410196363934
220,1316684,485.1931157024996
221,1248315,600.5971788169279
222,1113611,603.3189630415299
223,1110867,633.8526965202069
224,1247289,634.1163286729736
225,1022953,592.0728504597337
226,1160081,501.5340420377574
227,1120430,506.7379189540743
228,1487280,506.7104261841289
229,1020081,559.1434450418534
230,1329551,409.27964563905726
231,1137610,551.1155562177748
232,1072530,361.2076721812037
233,1115708,364.2678234717867
234,1203532,360.8143195753317
235,1494216,702.5618044643329
236,1116374,430.89444587347475
237,1032497,431.28779847934675
238,1413930,924.6574118554543
239,1136118,516.7097315445812
240,1254872,715.4141454030193
241,1398257,547.7803483817418
242,1364001,592.6203457327981
243,1369843,577.5084865194355
244,1379360,439.43805983281516
245,1442044,439.43805983281516
246,1285290,426.2507926394404
247,1129707,583.2294195318246
248,1086750,556.1639664115125
249,1147262,571.9566817517726
250,1025605,558.0220821678776
251,1414158,558.2857143206444
252,1082079,557.8923617147724
253,1467510,419.53847851751834
254,1374892,419.40875806441323
255,1171352,418.62205285266924
256,1213246,277.5883445847603
257,1279131,277.45862413165514
258,1256386,548.8623505697464
259,1234220,804.3635635959351
260,1008206,429.6297130514657
261,1267686,429.10663999248857
262,1470186,482.49725408428054
263,1233312,393.6039645939121
264,1279379,393.7336850470173
265,1431703,855.4166755922349
266,1339938,578.5144034926545
267,1010552,628.3221383772063
268,1237947,555.264183205189
269,1175098,552.6289427995832
270,1066074,279.5220854848987
271,1045918,394.572343311029
272,1226081,387.4608801517995
273,1148633,423.2534760866843
274,1441429,423.80404191560694
275,1291804,379.30241163053176
276,1305194,281.1565597602943
277,1327840,291.43040189326655
278,1320801,295.11585392598647
279,1467101,346.1093740598848
280,1473989,196.11585420398342
281,1466330,338.4748378416781
282,1390856,218.64708010325
283,1120639,218.64708010325
284,1279275,218.38763919703968
285,1166120,711.1002678145085
286,1128404,303.93929271537934
287,1252491,241.71399007212142
288,1328056,334.25069711074144
289,1452353,380.10934780980654
290,1353276,365.78419380818787
291,1297182,226.7973414567184
292,1469299,214.6562203812981
293,1129687,329.8555228999089
294,1362599,345.06497444240176
295,1245170,616.7721962262513
296,1098570,346.69114206250197
297,1452600,346.1680690035248
298,1194207,346.69114206250197
299,1023619,206.3746870824445
300,1254600,207.42083320039882
301,1157094,206.7680396883165
302,1165391,65.73433142040756
303,1131248,93.82766043861761
304,1383646,318.9975399328498
305,1288250,217.90542034021814
306,1476141,217.11871512847415
307,1401237,270.24988831405585
308,1383510,181.74995142955942
309,1433607,180.44017315883826
310,1098207,641.5017545755122
311,1453624,642.4181802403614
312,1089046,415.02862648902726
313,1306954,423.11451475140257
314,1413179,421.5727883444165
315,1379869,422.09586140339366
316,1037218,415.38980539766465
317,1247919,530.1643765233996
318,1097438,532.8586679780561
319,1441938,566.1141856813351
320,1060769,566.0866929113897
321,1409283,524.7001994567885
322,1397517,440.48614898229766
323,1220386,416.85082065582475
324,1297481,433.61082520588957
325,1309280,490.98408882716427
326,1013813,338.4259979697116
327,1087803,481.5716868191503
328,1256077,291.7935232356843
329,1328392,291.27045017670713
330,1197947,360.69778296276786
331,1134877,361.220856021745
332,1149222,361.7439290807222
333,1321757,853.8037641861085
334,1364052,430.1464166896815
335,1346914,645.9999964575
336,1343936,478.78704481203994
337,1284997,523.0764763341735
338,1443980,507.1779119090669
339,1272226,369.37111737521343
340,1267791,369.1074852224466
341,1049345,356.70692324081585
342,1300007,507.7036207101585
343,1220471,486.3564648601211
344,1486124,508.0925118575676
345,1183373,489.78799103997414
346,1076787,489.78799103997414
347,1218918,488.871565375125
348,1351627,349.0781834540447
349,1333350,350.517682177871
350,1312936,350.124329571999
351,1477543,206.99832906818142
352,1408514,207.52140212715858
353,1256773,207.91475473303058
354,1174904,461.8661584920836
355,1392815,359.169417987992
356,1389126,359.82221150007433
357,1074816,412.56003207978404
358,1124612,324.97652086013676
359,1318251,323.6667425894156
360,1089252,508.577181488158
361,1396463,508.97053409403
362,1289632,556.9454176488834
363,1083889,332.7636256162589
364,1121896,332.13832487412196
365,1004866,331.35161966237797
366,1234436,292.1758919210302
367,1311318,427.91160541064386
368,1476647,417.64515055555484
369,1419834,736.1856321806796
370,1188670,471.71198467754505
371,1260238,430.82107151197556
372,1263791,325.90212354848967
373,1070835,329.06450252223243
374,1433069,349.1166064991452
375,1349084,403.29999837673165
376,1360259,254.32513186883918
377,1022475,360.13563913232315
378,1037167,222.70228866501498
379,1492031,222.70228866501498
380,1057541,222.30893605914304
381,1483675,237.09051688026136
382,1463966,237.61358993923852
383,1474096,746.9638417733802
384,1440771,322.51244994549586
385,1452763,565.2858481350155
386,1382621,401.77014910045153
387,1035365,434.13759315291077
388,1355984,435.54959910679156
389,1140520,246.2869243516841
390,1168148,272.9777134073055
391,1052343,272.9777134073055
392,1370827,273.7644186190495
393,1055728,11.213259389054258
394,1053449,83.39106298567486
395,1368579,83.39106298567486
396,1208370,305.07663237238893
397,1027455,236.08522496446267
398,1147326,235.43243145238034
399,1203029,235.88042445582323
400,1389643,245.65868629976376
401,1482071,202.49432705535526
402,1411487,411.5563980647042
403,1043533,412.3195021200958
404,1294351,444.81954428691057
405,1409427,301.5186357255379
406,1000264,301.8844955614644
407,1016463,303.81957457432236
408,1224218,280.9830060072219
409,1485114,397.57530611575567
410,1006410,417.7968198431983
411,1221242,434.284153819923
412,1031339,719.772781209482
413,1153545,398.19156843731923
414,1182144,293.76820076286504
415,1194788,309.4031330352048
416,1082828,289.9763298004289
417,1265773,371.4297077438738
418,1154515,223.10763474806367
419,1105986,326.6172031627631
420,1293017,189.25858760866913
421,1272587,190.56836587939029
422,1027143,206.002740212591
423,1179146,205.74329930638066
424,1342337,205.47966715361383
425,1269746,292.2113784895694
426,1369030,369.63622631482684
427,1109605,403.9387493801441
428,1099603,404.80018950510225
429,1319113,214.67607462503656
430,1155697,232.45473252311035
431,1218892,242.15356889240195
432,1493357,241.36686368065796
433,1202597,242.15356889240195
434,1116108,51.78021325902739
435,1229780,52.566918470771384
436,1391127,51.78021325902739
437,1085957,288.71606317539846
438,1267409,204.2149343316048
439,1245159,208.2755760428991
440,1378973,208.79864910187626
441,1079844,379.6861074318463
442,1024089,379.2927548259743
443,1463712,412.29226889541394
444,1268331,418.07201219086187
445,1058344,419.35429769163756
446,1417277,416.266653631109
447,1056035,385.980254838798
448,1343254,515.8749900917818
449,1262833,502.92604436021236
450,1272751,555.7105929814269
451,1013213,557.4884587712343
452,1263405,513.9307469209538
453,1204818,413.5861838850915
454,1333742,429.0913957043261
455,1043262,418.55392141858704
456,1449237,489.8906704521104
457,1080908,340.5224513383459
458,1073524,444.16174020615045
459,1196482,307.98318246967244
460,1068138,308.50625552864966
461,1320427,305.4461042380665
462,1184166,323.28783634976804
463,1228572,323.68118895564004
464,1075131,322.7647632907909
465,1128915,829.7549078173065
466,1182843,409.1031220208745
467,1094044,487.44439551098105
468,1209858,519.5482074106735
469,1222963,520.830492911449
470,1037477,331.04474509736445
471,1001694,331.6975386094468
472,1054299,349.2167556013101
473,1371044,359.17503287681217
474,1254718,359.56838548268416
475,1086268,359.69810593578933
476,1003757,169.9817350610536
477,1448276,170.50480812003076
478,1489645,678.1915909624108
479,1491279,321.8891918280974
480,1408337,322.2825444339694
481,1360068,322.20746437843513
482,1316400,312.66534191731597
483,1110618,309.03182386766997
484,1146271,498.1234689837305
485,1474849,496.8372918693617
486,1352055,537.2119012507976
487,1245977,241.68426981403604
488,1165288,235.9298270687965
489,1081099,234.67503433796628
490,1441467,351.18896188914493
491,1336838,397.9904413975785
492,1106150,401.2078059112122
493,1190084,252.96309423371065
494,1232610,254.63873234035833
495,1321845,245.5921901682708
496,1159511,293.6827722346366
497,1441739,157.9121786971943
498,1096623,281.57607877196614
499,1474925,162.14167363941004
500,1118719,162.53502624528204
501,1297074,251.64241134323635
502,1054861,325.3818071357739
503,1208736,322.8447289041681
504,1161439,323.6039413459665
505,1282737,162.4715543703067
506,1194305,161.5551287054576
507,1353044,161.4529010222979
508,1063225,8.965292803800708
509,1116078,160.09023560565703
510,1075416,150.73247399521392
511,1088172,137.81932594747616
512,1320248,329.94345568860774
513,1271591,334.38812016312613
514,1127237,358.7826609313977
515,1243020,218.7679053543073
516,1416839,219.26348564333898
517,1172788,217.22617894732127
518,1473056,336.7805482463238
519,1060753,336.9058072409661
520,1053540,369.26889638505133
521,1261815,651.4693159613556
522,1489999,331.54385785751464
523,1133739,226.10183683505159
524,1384693,226.7546303471339
525,1072117,273.6693458424403
526,1023989,137.63512015223108
527,1183974,263.5252241625733
528,1171351,142.78104075929605
529,1004475,142.12824724721372
530,1080300,637.4486318279487
531,1164653,233.06848367486634
532,1444590,178.45022447986958
533,1169717,306.4145268615319
534,1399692,304.27080123579805
535,1393811,304.11358801274736
536,1177147,150.8015816596593
537,1455218,138.13738752526172
538,1478944,135.86973787785814
539,1415824,135.50387804193156
540,1041241,131.29535295023447
541,1045506,-10.654780982523562
542,1210059,225.88771632797545
543,1139397,141.12295533141503
544,1008295,131.2421206619947
545,1406978,121.8847041938717
546,1470180,108.18485093438994
547,1326956,310.32338190228336
548,1268964,310.8464549612605
549,1267165,355.624264211674
550,1414458,355.7814774347247
551,1105486,353.45304581599464
552,1246396,268.31224844586546
553,1223814,464.3730656137078
554,1208097,463.84999255473065
555,1426257,504.1147457340794
556,1402266,500.16566154859265
557,1273610,732.4640756799383
558,1082679,374.4079043964501
559,1061395,366.5372287954221
560,1448891,362.72205630959695
561,1121802,437.97620551210514
562,1017920,273.02803966589175
563,1220913,415.65065545635326
564,1201769,224.95606620803812
565,1214790,225.87249187288728
566,1055980,225.34941881391012
567,1143296,293.4669733292497
568,1161381,294.513119447204
569,1049400,294.2536785409937
570,1388858,793.8460442351635
571,1367157,380.1986846652053
572,1056911,318.23282292815776
573,1363870,410.6398095136726
574,1206999,456.36873975963255
575,1220962,441.6502331521419
576,1244866,302.6633808006725
577,1161719,302.1403077416953
578,1492231,398.72452329527243
579,1492759,428.5906867999573
580,1408726,419.54357478300005
581,1337818,422.95053401232803
582,1136894,422.4274609533509
583,1050836,421.5110352885017
584,1157808,283.1571520912476
585,1438743,282.6340790322705
586,1092027,243.07406358182715
587,1286976,140.5542246464072
588,1244383,141.60037076436151
589,1220086,141.60037076436151
590,1014137,395.386652335781
591,1460613,292.85503401932306
592,1269949,293.7714596841722
593,1022949,345.5928545990327
594,1118546,258.1390638324906
595,1006832,441.61000400740664
596,1461216,443.04950273123296
597,1333438,491.4177388919585
598,1014151,574.4870127720483
599,1196661,575.1321969525109
600,1072688,298.51685852908616
601,1161832,306.5568019007933
602,1146287,406.95123348501863
603,1329636,407.99737960297296
604,1113345,443.39662293198586
605,1079296,440.5726110242241
606,1245711,396.5193188849119
607,1312378,303.8367848372017
608,1280461,310.39768216750855
609,1132214,305.5596650871181
610,1013410,364.0580009861179
611,1315890,215.99956014307463
612,1453825,358.22882332766414
613,1137590,168.58038019730333
614,1046820,169.1034532562805
615,1100813,169.36708540904732
616,1213133,237.4846399243869
617,1119887,238.13743343646922
618,1339495,732.423472477426
619,1172173,324.3460717134476
620,1250692,521.7407073011645
621,1000962,355.05082871468176
622,1122867,399.9930537488977
623,1367068,385.0109149886402
624,1181254,245.76462173096047
625,1411654,388.0609356489888
626,1154407,342.8726540839511
627,1477833,366.5748480015932
628,1422724,365.265069730872
629,1112704,227.69789174536197
630,1346146,230.33719766012757
631,1108405,226.65174562740765
632,1194904,339.274598477813
633,1448084,237.00242106756536
634,1266676,289.74024164727507
635,1099057,200.32387909792942
636,1188584,385.8871115087542
637,1230753,386.28046411462617
638,1237054,435.5651259402008
639,1161084,356.8643179101956
640,1401228,357.3598981992273
641,1493372,358.9016246062133
642,1395665,322.36520277963103
643,1002279,470.6253553927458
644,1424621,456.2526031291194
645,1256602,772.1839670475022
646,1390004,771.7158795284159
647,1146927,453.4033389223153
648,1057232,359.6196732167598
649,1319822,355.72557457116403
650,1353668,342.7299482135898
651,1157084,424.83611966911707
652,1115935,277.82382494402805
653,1033089,381.33339335872745
654,1090029,245.28455607535471
655,1464617,243.45170474565634
656,1209279,244.49785086361078
657,1039223,260.1958573495782
658,1152313,259.1497112316239
659,1198253,260.5892099554502
660,1356983,754.3403753592536
661,1375236,346.92756868553386
662,1276289,577.0007530030878
663,1188533,423.9590639049193
664,1163547,456.1967875042733
665,1089771,457.6087934581541
666,1449997,268.34611870304667
667,1261700,268.34611870304667
668,1098789,255.55220411554393
669,1119881,295.95333342351717
670,1174890,296.08305387662233
671,1194658,296.08305387662233
672,1354710,106.49640345499176
673,1276097,105.84360994290944
674,1451749,107.28310866673576
675,1260659,341.8630341944314
676,1342195,257.6213462568481
677,1177959,259.4541975865464
678,1346194,259.3791175310121
679,1081095,253.55147551160093
680,1228200,255.0776836223842
681,1400215,433.87922456883354
682,1101987,436.6441854275445
683,1280892,465.568960367552
684,1207745,357.2028506394739
685,1158313,356.5733586507806
686,1326014,358.5873638234093
687,1040372,348.45529669117076
688,1405754,480.5683269151418
689,1251759,480.3251480455705
690,1094372,513.272882840195
691,1113898,519.0273255854346
692,1351735,470.10852359578644
693,1305756,370.6803862247734
694,1144073,369.24088750094705
695,1219445,368.90252043496594
696,1399854,413.2801576986664
697,1077708,277.1162115553521
698,1136982,402.0898899008451
699,1168044,266.04105261747225
700,1301176,265.9113321643671
701,1045879,281.73905910343984
702,1375132,282.655484768289
703,1224442,282.262132162417
704,1195553,790.4323261789427
705,1486052,385.82858296165165
706,1406304,321.49207876593795
707,1003371,445.3725452056757
708,1447908,443.751892638919
709,1022766,449.4513498442676
710,1359162,290.41239351588547
711,1149541,289.8893204569083
712,1389512,308.7141244729363
713,1294598,272.42039844350126
714,1187407,273.20710365524525
715,1151085,273.9388233270982
716,1262007,127.51653214987618
717,1273205,128.03960520885335
718,1098767,127.51653214987618
719,1328665,364.97545512522447
720,1207902,279.81734152279205
721,1110134,280.60404673453604
722,1135750,270.8529325182209
723,1404904,246.22644361368464
724,1252213,290.04359637017546
725,1471895,722.647698467322
726,1370308,450.0639142116147
727,1488744,479.29647206027664
728,1312130,262.17361009968005
729,1432207,264.50204171841006
730,1067574,261.1824495216166
731,1497576,222.10894946342853
732,1173597,366.6676100609209
733,1463356,347.18485549208117
734,1476005,679.6646515282325
735,1226297,679.0509774687052
736,1312818,353.61517312519896
737,1170077,251.91358967534677
738,1132041,268.5396825257499
739,1144962,276.01700552090597
740,1180712,334.01976113087403
741,1420842,185.30433552919186
742,1048319,288.16111043180894
743,1062167,152.1122731484361
744,1281864,152.1122731484361
745,1310639,152.37171405464653
746,1316568,168.856425752358
747,1470598,167.4169270285317
748,1126729,661.9506063975226
749,1187117,253.4916536058485
750,1231315,198.0370910812884
751,1193778,331.70320664284986
752,1497770,365.8485164851164
753,1296043,364.59372375428626
754,1109033,203.43384400868098
755,1253619,204.74362227940213
756,1015055,202.9107709497037
757,1323954,511.39719386927675
758,1236535,166.804987718605
759,1291602,169.03277810020097
760,1034239,169.03277810020097
761,1487244,370.28044458484504
762,1432981,370.28044458484504
763,1413500,373.4428235585878
764,1240615,626.0230577528099
765,1125250,625.1302332443131
766,1049986,622.7387415531482
767,1432590,339.1304134478388
768,1064865,456.0762029692531
769,1462054,455.2147628442949
770,1175329,491.4754462982659
771,1231504,489.75256604834954
772,1310137,446.6904344871007
773,1176123,355.96692007212823
774,1267634,350.6608154726516
775,1397808,358.2953516908583
776,1489068,411.92817773952214
777,1399261,263.86973689647886
778,1057026,405.7056474751963
779,1157087,216.3208364976024
780,1221970,216.71418910347438
781,1055041,284.8317436188139
782,1378097,285.8778897367682
783,1154169,286.2712423426402
784,1062376,785.4702554309381
785,1181839,371.8228958609799
786,1276632,586.8618335396359
787,1388270,402.13430025634204
788,1171130,447.34015744332476
789,1242759,431.31187256511294
790,1035528,294.0281510902367
791,1232845,293.11172542538753
792,1133643,281.49367740894434
793,1020633,397.0542044094522
794,1137724,418.5183143402458
795,1418017,417.1109437403944
796,1129706,412.08910036632193
797,1414426,413.13524648427625
798,1443244,413.52859909014825
799,1336913,274.5219223808118
800,1216868,273.6054967159627
801,1074099,275.7767151116421
802,1005733,131.26201017733263
803,1187232,132.17843584218178
804,1315006,657.9269186451982
805,1429640,556.0168833528505
806,1193124,556.4102359587225
807,1321067,613.0814966903195
808,1020914,248.06433539822848
809,1464172,249.1104815161828
810,1012356,433.104494750076
811,1048213,432.18806908522686
812,1414658,481.07937830492955
813,1067356,608.7417670958047
814,1402145,612.4035698140024
815,1205618,612.1480205213852
816,1102348,330.63198465198434
817,1439251,447.5502814034532
818,1141169,444.88348271874213
819,1429174,481.19915171260413
820,1360530,481.6947320016358
821,1078717,433.6923556768369
822,1034750,352.2515228167733
823,1292295,348.2002109481269
824,1464006,342.5007537427783
825,1207416,412.78716541179074
826,1081039,272.70162785293513
827,1038600,395.2446468965384
828,1434474,206.25318852481644
829,1420970,206.7762615837936
830,1493390,274.5004634932612
831,1062042,276.3333148229595
832,1407930,275.9399622170875
833,1309366,772.7317432642814
834,1494106,344.6018907322571
835,1253128,558.6581948004723
836,1230871,392.98307794840525
837,1103899,436.87915686466687
838,1178356,417.7159857826578
839,1270686,283.1737979057068
840,1461376,283.82659141778913
841,1055872,271.94910249513555
842,1027667,413.0618147730879
843,1150000,374.95115870869563
844,1035466,413.52063158411516
845,1015226,402.5445254525132
846,1004410,403.46095111736236
847,1225216,264.1906422552591
848,1261758,265.1070679201083
849,1009224,264.060921802154
850,1164468,121.847155716629
851,1234697,376.6837746525593
852,1072809,273.88852418333454
853,1405077,546.4723084390419
854,1133718,327.54277042789334
855,1090779,237.86277572578092
856,1220305,238.25612833165292
857,1455516,438.67177904962995
858,1077080,441.9638784764778
859,1381871,471.664523844226
860,1497941,346.56053055458835
861,1405281,344.2595917058038
862,1184133,346.0374574956112
863,1297493,317.89059308247755
864,1351826,446.56226777930294
865,1351915,438.54211402424073
866,1303502,483.96297196233206
867,1103552,485.0880442400571
868,1074755,438.52516663908443
869,1054413,344.24592064449723
870,1100592,349.68174569707907
871,1265971,338.28283128638185
872,1062386,416.2079704201575
873,1005415,266.96947175949816
874,1454684,371.0021132331747
875,1098324,234.43020289082472
876,1463531,234.8235554966967
877,1128843,234.55992334393
878,1200592,249.99848892368715
879,1337305,249.99848892368715
880,1130901,250.25792982989748
881,1101312,750.102127098658
882,1423243,335.1567898361548
883,1358603,553.4618781383615
884,1040493,412.97499026728417
885,1023439,446.25885998459256
886,1402530,448.06421854434535
887,1148734,257.4917655185168
888,1115378,245.35064444309637
889,1138163,285.09898023898717
890,1089398,285.62205329796444
891,1111393,286.01540590383644
892,1441237,95.51232981735666
893,1073593,96.82210808807781
894,1353069,95.90568242322865
895,1237302,330.55222017342476
896,1068099,248.47012394891135
897,1296768,248.9931970078885
898,1407946,248.52476434648224
899,1341469,227.94958731059228
900,1099372,232.52397223821595
901,1310892,424.2007379553632
902,1190768,453.1214473862109
903,1070732,456.9408111185924
904,1249505,307.34599582008923
905,1235991,306.5867833782907
906,1260972,309.77665512197893
907,1207552,275.9070319801077
908,1043700,399.37849932047277
909,1311764,415.61604881460005
910,1387118,722.9531003202513
911,1193391,450.73901935589384
912,1091807,406.55181551692
913,1240478,312.79564258130995
914,1494088,310.49470373252547
915,1347537,300.7164418885849
916,1102292,377.882368580562
917,1088345,230.08336864372905
918,1446214,332.9401435463461
919,1033631,212.19596014306887
920,1291932,212.71903320204603
921,1048558,299.18711238523485
922,1374367,535.348867109283
923,1379701,376.87559236325905
924,1324376,414.21077394921383
925,1000116,410.39141021683224
926,1213448,220.6056624027476
927,1246867,248.60622972909016
928,1414636,248.60622972909016
929,1390449,248.73595018219532
930,1440242,296.3487818297026
931,1382211,211.58402083314218
932,1248175,210.79731562139818
933,1395486,211.50894077760796
934,1222155,220.76412956257133
935,1031664,386.7915617806169
936,1022670,386.66184132751164
937,1280365,426.7728185561808
938,1034558,103.5207508019351
939,1147078,101.09009150004533
940,1459822,101.2198119531505
941,1099677,243.33054998817943
942,1348084,244.21948288308312
943,1220274,201.91656376363278
944,1209309,107.3264434730101
945,1184750,107.3264434730101
946,1190011,168.46408528677546
947,1319480,20.142012290965283
948,1305176,162.7646280814268
949,1251039,41.62709207227755
950,1312629,158.79992825670047
951,1031682,203.87606499057802
952,1034125,189.41699928929768
953,1046291,37.269623177428
954,1444323,36.127795144720494
955,1317716,39.16045366535809
956,1057421,34.87300241389022
957,1428458,189.89984320353966
958,1348068,190.29319580941166
959,1380958,239.18450502911435
960,1001797,303.79211191820775
961,1207458,306.4589106029188
962,1252167,303.79211191820775
963,1402459,298.2344297135929
964,1336623,413.53626514486143
965,1092234,414.1890586569438
966,1276698,451.60230715858535
967,1014174,448.1488032621303
968,1389987,403.33629868101957
969,1176492,308.58896516734615
970,1248265,309.24175867942853
971,1045510,308.71868562045137
972,1045443,370.3794004931939
973,1099568,234.37266757293014
974,1295338,364.6799432878453
975,1207102,174.24898619229697
976,1391315,175.6884849161233
977,1251276,174.77205925127413
978,1003702,243.93575988456803
979,1371347,244.72246509631202
980,1495432,243.80603943146286
981,1427121,755.1701707008365
982,1314783,330.2741186146517
983,1358927,267.9190955182886
984,1465453,360.0624499510366
985,1183611,405.66165974389133
986,1272052,391.0728735895059
987,1363954,251.56294817905928
988,1409502,239.55154755674403
989,1030133,372.91822522527116
990,1363671,392.8131159791333
991,1035001,357.29199381612057
992,1410185,371.06339617897083
993,1432211,371.32702833173767
994,1065392,371.45674878484283
995,1373418,233.49621819346078
996,1365940,232.70951298171678
997,1242870,232.57979252861162
998,1231479,90.62965859585353
999,1404091,89.19015987202721
1000,1181234,344.5498518669346
1001,1085163,242.80074751566417
